Timestamp,PC,Event
2025-08-18 04:21:54,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:21:56,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:21:59,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:22:00,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:22:03,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:22:05,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:22:07,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:22:09,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:22:11,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:22:13,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:22:15,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:22:17,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:22:18,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:22:20,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:22:23,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:22:24,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:22:27,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:22:29,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:22:31,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:22:33,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:22:34,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:22:36,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:22:38,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:22:41,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:22:43,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:22:45,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:22:46,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:22:49,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:22:50,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:22:53,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:22:54,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:22:56,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:22:59,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:23:00,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:23:02,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:23:04,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:23:06,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:23:08,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:23:11,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:23:12,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:23:14,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:23:17,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:23:19,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:23:21,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:23:22,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:23:24,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:23:27,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:23:29,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:23:30,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:23:32,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:23:35,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:23:37,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:23:39,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:23:40,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:23:42,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:23:44,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:23:47,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:23:49,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:23:51,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:23:52,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:23:54,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:23:57,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:23:59,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:24:00,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:24:03,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:24:05,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:24:06,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:24:09,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:24:10,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:24:12,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:24:14,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:24:17,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:24:19,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:24:20,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:24:22,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:24:24,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:24:27,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:24:29,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:24:31,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:24:33,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:24:35,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:24:37,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:24:38,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:24:40,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:24:43,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:24:45,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:24:47,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:24:49,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:24:50,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:24:53,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:24:54,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:24:56,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:24:59,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:25:00,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:25:02,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:25:04,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:25:06,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:25:09,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:25:10,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:25:13,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:25:14,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:25:16,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:25:18,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:25:21,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:25:22,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:25:25,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:25:27,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:25:28,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:25:30,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:25:33,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:25:35,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:25:36,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:25:38,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:25:41,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:25:42,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:25:44,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:25:46,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:25:49,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:25:51,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:25:52,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:25:55,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:25:57,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:25:59,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:26:01,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:26:02,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:26:04,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:26:07,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:26:09,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:26:10,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:26:13,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:26:15,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:26:17,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:26:18,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:26:20,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:26:22,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:26:24,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:26:27,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:26:29,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:26:30,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:26:33,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:26:35,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:26:36,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:26:39,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:26:41,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:26:42,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:26:44,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:26:46,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:26:48,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:26:50,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:26:53,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:26:55,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:26:57,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:26:59,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:27:01,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:27:02,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:27:04,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:27:06,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:27:08,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:27:11,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:27:13,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:27:15,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:27:16,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:27:18,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:27:21,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:27:23,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:27:24,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:27:26,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:27:29,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:27:30,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:27:33,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:27:35,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:27:37,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:27:38,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:27:40,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:27:42,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:27:45,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:27:47,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:27:49,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:27:51,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:27:53,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:27:54,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:27:57,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:27:58,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:28:01,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:28:03,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:28:05,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:28:06,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:28:08,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:28:10,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:28:13,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:28:14,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:28:16,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:28:18,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:28:21,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:28:22,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:28:24,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:28:26,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:28:28,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:28:30,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:28:33,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:28:34,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:28:36,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:28:39,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:28:41,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:28:42,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:28:45,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:28:47,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:28:49,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:28:51,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:28:52,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:28:55,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:28:57,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:28:58,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:29:01,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:29:02,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:29:04,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:29:06,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:29:08,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:29:11,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:29:12,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:29:14,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:29:17,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:29:19,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:29:20,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:29:22,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:29:24,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:29:26,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:29:29,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:29:30,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:29:32,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:29:35,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:29:36,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:29:38,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:29:40,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:29:42,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:29:44,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:29:46,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:29:48,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:29:50,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:29:52,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:29:55,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:29:57,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:29:58,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:30:01,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:30:02,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:30:05,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:30:07,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:30:09,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:30:11,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:30:12,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:30:14,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:30:16,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:30:18,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:30:20,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:30:22,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:30:25,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:30:26,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:30:29,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:30:31,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:30:33,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:30:34,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:30:36,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:30:38,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:30:41,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:30:42,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:30:45,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:30:47,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:30:48,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:30:50,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:30:52,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:30:54,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:30:56,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:30:59,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:31:00,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:31:02,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:31:05,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:31:06,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:31:08,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:31:10,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:31:13,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:31:15,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:31:17,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:31:19,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:31:21,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:31:23,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:31:25,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:31:27,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:31:29,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:31:31,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:31:33,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:31:35,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:31:37,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:31:39,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:31:41,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:31:42,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:31:45,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:31:47,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:31:49,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:31:51,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:31:53,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:31:55,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:31:57,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:31:58,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:32:00,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:32:03,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:32:04,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 04:32:07,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:32:09,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:32:11,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:32:12,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:32:15,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:32:16,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:32:18,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:32:21,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:32:22,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:32:25,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:32:27,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 04:32:28,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:32:31,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 04:32:32,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 04:32:34,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:32:36,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 04:32:38,PC-101,ProcessStart SuspiciousProcess.exe
